InvoiceNo,InvoiceDate,CustomerID
571476,17/10/2011 14:51,13546
571477,17/10/2011 14:54,12794
571486,17/10/2011 14:59,17612
571496,17/10/2011 15:02,13265
571497,17/10/2011 15:03,14841
571498,17/10/2011 15:06,17841
571502,17/10/2011 15:18,14422
571504,17/10/2011 15:19,16133
571505,17/10/2011 15:19,17244
571506,17/10/2011 15:22,15355
571509,17/10/2011 15:28,13110
571510,17/10/2011 15:37,18241
571511,17/10/2011 16:04,15598
571544,17/10/2011 16:53,17757
571546,17/10/2011 17:24,17920
571547,18/10/2011 07:43,17679
571548,18/10/2011 07:56,15505
571549,18/10/2011 08:12,13536
571550,18/10/2011 08:15,13892
571551,18/10/2011 08:28,15637
571552,18/10/2011 08:42,16848
571553,18/10/2011 09:07,17317
571555,18/10/2011 09:15,16458
571556,18/10/2011 09:24,12662
571557,18/10/2011 09:25,15678
571558,18/10/2011 09:30,17730
571559,18/10/2011 09:32,14911
571560,18/10/2011 09:54,14897
571561,18/10/2011 10:02,14015
571562,18/10/2011 10:04,14156
571563,18/10/2011 10:07,16249
571564,18/10/2011 10:16,16019
571565,18/10/2011 10:18,12720
571566,18/10/2011 10:19,13594
571594,18/10/2011 10:51,15971
571595,18/10/2011 10:52,15971
571601,18/10/2011 10:53,17073
571610,18/10/2011 10:55,13953
571622,18/10/2011 10:58,14798
571628,18/10/2011 11:13,15311
571629,18/10/2011 11:18,13362
571636,18/10/2011 11:41,13509
571638,18/10/2011 11:55,15327
571640,18/10/2011 12:01,17203
571641,18/10/2011 12:07,17135
571642,18/10/2011 12:07,17203
571653,18/10/2011 12:17,14298
571654,18/10/2011 12:17,18118
571655,18/10/2011 12:18,14688
571656,18/10/2011 12:43,16393
571657,18/10/2011 12:44,13835
571658,18/10/2011 12:48,12621
571660,18/10/2011 12:49,16191
571662,18/10/2011 12:54,14861
571663,18/10/2011 12:56,17262
571664,18/10/2011 12:59,17090
571665,18/10/2011 12:59,12540
571666,18/10/2011 13:02,16422
571667,18/10/2011 13:04,14554
571668,18/10/2011 13:10,16515
571669,18/10/2011 13:11,17758
571670,18/10/2011 13:12,12611
571671,18/10/2011 13:15,16940
571672,18/10/2011 13:15,13880
571673,18/10/2011 13:19,13991
571675,18/10/2011 13:26,13700
571676,18/10/2011 13:29,16910
571677,18/10/2011 13:32,13637
571679,18/10/2011 13:41,14159
571681,18/10/2011 13:44,16734
571682,18/10/2011 14:00,14179
571683,18/10/2011 14:07,15140
571684,18/10/2011 14:11,16730
571685,18/10/2011 14:15,12863
571690,18/10/2011 14:32,14191
571691,18/10/2011 14:34,13860
571692,18/10/2011 14:34,13860
571693,18/10/2011 14:44,14776
571694,18/10/2011 14:44,13308
571696,18/10/2011 14:47,15604
571697,18/10/2011 14:49,12759
571698,18/10/2011 14:50,13805
571701,18/10/2011 15:05,14639
571702,18/10/2011 15:06,14639
571705,18/10/2011 15:22,12360
571706,18/10/2011 15:26,15144
571708,18/10/2011 15:42,12955
571709,18/10/2011 15:52,16463
571710,18/10/2011 15:54,13032
571712,18/10/2011 16:46,14056
571715,18/10/2011 17:04,17576
571717,18/10/2011 17:10,14381
571724,19/10/2011 08:20,12572
571725,19/10/2011 08:32,13491
571726,19/10/2011 09:00,16191
571728,19/10/2011 09:18,16123
571729,19/10/2011 09:43,12500
571730,19/10/2011 09:48,16851
571732,19/10/2011 09:58,16298
571733,19/10/2011 09:59,16187
571734,19/10/2011 09:59,17148
571735,19/10/2011 10:03,14229
571736,19/10/2011 10:05,17549
571737,19/10/2011 10:31,14367
571738,19/10/2011 10:32,13089
571739,19/10/2011 10:33,12500
571740,19/10/2011 10:34,17973
571741,19/10/2011 10:36,15610
571742,19/10/2011 10:36,12971
571743,19/10/2011 10:38,15853
571744,19/10/2011 10:43,14434
571745,19/10/2011 10:48,14911
571746,19/10/2011 10:56,17043
571747,19/10/2011 10:59,13849
571748,19/10/2011 11:13,18077
571749,19/10/2011 11:16,17934
571751,19/10/2011 11:18,12744
571779,19/10/2011 11:27,12748
571793,19/10/2011 11:38,16621
571809,19/10/2011 11:44,15039
571824,19/10/2011 11:49,12472
571828,19/10/2011 11:52,16440
571829,19/10/2011 11:53,16131
571830,19/10/2011 11:53,16131
571831,19/10/2011 12:01,16979
571836,19/10/2011 12:10,18019
571837,19/10/2011 12:11,16470
571839,19/10/2011 12:12,14107
571840,19/10/2011 12:16,13590
571841,19/10/2011 12:21,17625
571842,19/10/2011 12:28,16684
571843,19/10/2011 12:28,16684
571844,19/10/2011 12:30,17101
571845,19/10/2011 12:34,16869
571846,19/10/2011 12:35,17841
571847,19/10/2011 12:39,15220
571848,19/10/2011 12:50,13576
571849,19/10/2011 12:52,12841
571850,19/10/2011 12:54,14698
571851,19/10/2011 13:02,12596
571852,19/10/2011 13:20,14273
571853,19/10/2011 13:23,14306
571857,19/10/2011 13:38,15468
571863,19/10/2011 13:49,15468
571864,19/10/2011 13:49,12731
571883,19/10/2011 13:58,14704
571890,19/10/2011 14:05,16826
571892,19/10/2011 14:12,13089
571895,19/10/2011 14:14,17824
571898,19/10/2011 14:20,13247
571899,19/10/2011 14:22,16885
571900,19/10/2011 14:26,13263
571901,19/10/2011 14:36,12757
571903,19/10/2011 14:40,15754
571904,19/10/2011 14:41,12522
571905,19/10/2011 14:51,12370
571906,19/10/2011 14:55,14297
571908,19/10/2011 14:56,15803
571909,19/10/2011 15:08,15006
571911,19/10/2011 15:15,17562
571912,19/10/2011 15:26,17512
571913,19/10/2011 15:29,18210
571914,19/10/2011 15:33,14776
571916,19/10/2011 15:34,14776
571917,19/10/2011 15:46,13078
571918,19/10/2011 16:05,17350
571920,19/10/2011 16:16,14799
571923,19/10/2011 16:24,12685
571926,19/10/2011 16:41,16722
571933,20/10/2011 08:19,13199
571934,20/10/2011 08:21,16170
571935,20/10/2011 08:41,13890
571936,20/10/2011 09:04,15814
571937,20/10/2011 09:28,14911
571938,20/10/2011 09:32,13669
571939,20/10/2011 09:40,16260
571940,20/10/2011 09:57,15301
571941,20/10/2011 10:04,14261
571942,20/10/2011 10:06,17434
571943,20/10/2011 10:10,14638
571944,20/10/2011 10:15,13755
571945,20/10/2011 10:34,17354
571965,20/10/2011 10:41,17238
571987,20/10/2011 10:47,17007
572021,20/10/2011 10:57,15664
572023,20/10/2011 11:03,17764
572024,20/10/2011 11:17,14631
572025,20/10/2011 11:30,17651
572026,20/10/2011 11:40,13245
572028,20/10/2011 11:47,15296
572030,20/10/2011 11:51,14923
572031,20/10/2011 11:53,14866
572032,20/10/2011 11:54,14214
572033,20/10/2011 11:58,14447
572034,20/10/2011 12:00,14447
572035,20/10/2011 12:03,14646
572036,20/10/2011 12:04,18149
572037,20/10/2011 12:07,17365
572045,20/10/2011 12:11,14527
572047,20/10/2011 12:13,16474
572048,20/10/2011 12:21,14477
572049,20/10/2011 12:21,17243
572050,20/10/2011 12:23,17346
572051,20/10/2011 12:24,14646
572052,20/10/2011 12:26,14646
572053,20/10/2011 12:28,14495
572054,20/10/2011 12:31,12642
572055,20/10/2011 12:34,17346
572056,20/10/2011 12:40,17402
572057,20/10/2011 12:41,16593
572058,20/10/2011 12:43,18252
572060,20/10/2011 12:52,12569
572061,20/10/2011 12:53,12474
572062,20/10/2011 12:57,16177
572063,20/10/2011 12:57,14606
572064,20/10/2011 13:06,15159
572065,20/10/2011 13:06,12556
572066,20/10/2011 13:07,15159
572067,20/10/2011 13:13,16099
572068,20/10/2011 13:20,13159
572069,20/10/2011 13:24,14911
572070,20/10/2011 13:37,15587
572071,20/10/2011 13:37,13366
572073,20/10/2011 13:46,13263
572074,20/10/2011 13:54,16284
572075,20/10/2011 13:55,16846
572076,20/10/2011 14:01,13761
572077,20/10/2011 14:09,15807
572078,20/10/2011 14:10,15807
572079,20/10/2011 14:11,14484
572080,20/10/2011 14:12,16592
572081,20/10/2011 14:13,16592
572082,20/10/2011 14:18,17672
572085,20/10/2011 14:23,14427
572086,20/10/2011 14:30,13897
572087,20/10/2011 14:30,12683
572088,20/10/2011 14:33,14585
572089,20/10/2011 14:33,15565
572090,20/10/2011 14:33,13573
572091,20/10/2011 14:40,15129
572092,20/10/2011 14:41,17125
572093,20/10/2011 14:51,15121
572094,20/10/2011 14:52,17420
572095,20/10/2011 15:15,15511
572096,20/10/2011 15:20,16813
572098,20/10/2011 15:38,15117
572100,20/10/2011 15:45,16705
572101,20/10/2011 15:47,16705
572103,20/10/2011 15:57,17571
572104,20/10/2011 16:21,15469
572105,20/10/2011 17:00,15187
572106,20/10/2011 17:04,15058
572107,20/10/2011 17:13,15836
572108,20/10/2011 18:08,15814
572121,20/10/2011 19:51,17092
572122,21/10/2011 08:24,15969
572123,21/10/2011 08:40,14646
572124,21/10/2011 08:47,14156
572125,21/10/2011 08:57,16156
572126,21/10/2011 09:04,16313
572127,21/10/2011 09:20,14911
572128,21/10/2011 09:23,15782
572129,21/10/2011 09:25,17528
572130,21/10/2011 09:50,13460
572131,21/10/2011 09:56,13917
572132,21/10/2011 10:03,13725
572133,21/10/2011 10:11,12407
572134,21/10/2011 10:13,12500
572139,21/10/2011 10:19,18241
572182,21/10/2011 10:32,13588
572183,21/10/2011 10:50,16153
572184,21/10/2011 10:51,12403
572186,21/10/2011 10:55,16497
572188,21/10/2011 11:06,14967
572189,21/10/2011 11:08,15286
572191,21/10/2011 11:18,17377
572192,21/10/2011 11:30,18118
572193,21/10/2011 11:33,15061
572194,21/10/2011 11:43,17832
572195,21/10/2011 11:49,14562
572196,21/10/2011 11:54,18102
572197,21/10/2011 11:56,18102
572203,21/10/2011 12:05,17068
572209,21/10/2011 12:08,18102
572210,21/10/2011 12:12,13755
572211,21/10/2011 12:25,13429
572212,21/10/2011 12:25,13918
572213,21/10/2011 12:44,15358
572214,21/10/2011 12:50,16918
572215,21/10/2011 12:52,12646
572216,21/10/2011 12:56,16015
572217,21/10/2011 13:03,15311
572218,21/10/2011 13:13,16311
572219,21/10/2011 13:17,17463
572220,21/10/2011 13:24,17800
572221,21/10/2011 13:27,17086
572222,21/10/2011 13:27,17940
572224,21/10/2011 13:46,16558
572225,21/10/2011 13:50,13157
572227,21/10/2011 14:01,15051
572229,21/10/2011 14:23,14329
572230,21/10/2011 14:29,15740
572231,21/10/2011 14:41,13974
572232,21/10/2011 14:41,16293
572233,21/10/2011 14:41,14646
572234,21/10/2011 14:41,16293
572235,21/10/2011 14:42,16293
572236,21/10/2011 14:42,14646
572237,21/10/2011 14:49,15152
572238,21/10/2011 14:50,15819
572240,21/10/2011 15:18,13709
572241,21/10/2011 15:20,12712
572242,21/10/2011 15:36,15677
572243,21/10/2011 15:43,17361
572244,21/10/2011 15:54,14233
572272,21/10/2011 16:18,13171
572274,21/10/2011 16:48,14031
572277,23/10/2011 10:38,16768
572278,23/10/2011 10:46,16326
572279,23/10/2011 10:56,16066
572280,23/10/2011 11:05,16007
572281,23/10/2011 11:10,17211
572282,23/10/2011 11:39,17634
572283,23/10/2011 11:42,15000
572284,23/10/2011 12:08,16744
572285,23/10/2011 12:16,14698
572286,23/10/2011 12:18,16434
572287,23/10/2011 12:26,15584
572288,23/10/2011 12:28,17377
572289,23/10/2011 12:37,13782
572290,23/10/2011 12:46,14800
572291,23/10/2011 12:46,16931
572292,23/10/2011 12:56,16017
572293,23/10/2011 13:02,12748
572294,23/10/2011 13:10,13471
572295,23/10/2011 13:49,16686
572296,23/10/2011 14:28,13598
572297,23/10/2011 14:30,15953
572298,23/10/2011 14:33,14071
572300,23/10/2011 14:40,18005
572301,23/10/2011 14:41,16794
572302,23/10/2011 14:47,15427
572303,23/10/2011 14:56,18109
572304,23/10/2011 15:07,17131
572305,23/10/2011 15:09,17131
572306,23/10/2011 15:11,17841
572307,23/10/2011 15:23,16905
572308,23/10/2011 15:27,12748
572309,23/10/2011 15:29,14432
572310,23/10/2011 15:30,12748
572311,23/10/2011 15:45,14035
572312,23/10/2011 15:47,15022
572313,23/10/2011 15:54,14731
572314,23/10/2011 15:59,17111
572315,23/10/2011 16:00,14504
572316,23/10/2011 16:13,17836
572317,23/10/2011 16:13,14629
572318,23/10/2011 16:19,15436
572319,23/10/2011 16:19,14704
572320,24/10/2011 08:48,16325
572321,24/10/2011 08:59,15592
572322,24/10/2011 09:34,13138
572323,24/10/2011 09:46,14312
572324,24/10/2011 09:52,14607
572325,24/10/2011 09:54,14607
572326,24/10/2011 09:55,14607
572327,24/10/2011 10:08,15277
572328,24/10/2011 10:11,13104
572329,24/10/2011 10:13,14019
572330,24/10/2011 10:17,16426
572331,24/10/2011 10:18,16491
572332,24/10/2011 10:20,17186
572333,24/10/2011 10:23,13704
572335,24/10/2011 10:27,14493
572336,24/10/2011 10:29,13523
572337,24/10/2011 10:30,14607
572338,24/10/2011 10:30,15380
572339,24/10/2011 10:32,14607
572340,24/10/2011 10:36,14607
572342,24/10/2011 10:38,14607
572344,24/10/2011 10:43,14607
572348,24/10/2011 11:21,15482
572350,24/10/2011 11:33,15516
572351,24/10/2011 11:38,15516
572352,24/10/2011 11:39,16814
572353,24/10/2011 11:40,15215
572354,24/10/2011 11:41,15215
572380,24/10/2011 11:51,16019
572392,24/10/2011 11:54,14764
572399,24/10/2011 11:56,15628
572423,24/10/2011 12:02,16742
572442,24/10/2011 12:09,12546
572443,24/10/2011 12:10,14145
572447,24/10/2011 12:25,17811
572451,24/10/2011 12:36,12921
572452,24/10/2011 12:36,12921
572453,24/10/2011 12:37,12921
572454,24/10/2011 12:38,13808
572457,24/10/2011 12:44,12594
572458,24/10/2011 12:51,15142
572459,24/10/2011 12:53,14911
572460,24/10/2011 12:54,17001
572461,24/10/2011 12:56,17344
572462,24/10/2011 13:06,18240
572464,24/10/2011 13:08,17081
572465,24/10/2011 13:26,14474
572466,24/10/2011 13:28,14997
572472,24/10/2011 13:34,14139
572474,24/10/2011 13:36,17423
572475,24/10/2011 13:37,15271
572483,24/10/2011 13:50,16444
572484,24/10/2011 13:50,17220
572487,24/10/2011 13:52,15801
572490,24/10/2011 13:59,14467
572499,24/10/2011 14:10,15786
572504,24/10/2011 14:13,15786
572509,24/10/2011 14:25,17004
572511,24/10/2011 14:29,14895
572512,24/10/2011 14:35,15806
572513,24/10/2011 14:36,16728
572517,24/10/2011 14:47,15068
572518,24/10/2011 14:49,16353
572519,24/10/2011 14:56,15046
572520,24/10/2011 15:05,13165
572521,24/10/2011 15:19,15844
572528,24/10/2011 15:43,13176
572541,24/10/2011 16:20,17315
572542,24/10/2011 16:20,17272
572544,24/10/2011 16:34,16023
572545,24/10/2011 16:48,17450
572552,24/10/2011 17:07,14096
572555,24/10/2011 17:19,17317
572558,25/10/2011 08:26,14286
572559,25/10/2011 08:44,12476
572560,25/10/2011 08:45,12476
572561,25/10/2011 08:51,13652
572562,25/10/2011 09:07,13481
572563,25/10/2011 09:31,12928
572565,25/10/2011 10:17,16762
572566,25/10/2011 10:17,13050
572567,25/10/2011 10:27,12398
572568,25/10/2011 10:31,14001
572569,25/10/2011 10:32,17870
572612,25/10/2011 11:14,16186
572613,25/10/2011 11:28,15345
572616,25/10/2011 11:46,18147
572617,25/10/2011 11:52,18272
572650,25/10/2011 12:00,15506
572651,25/10/2011 12:06,17350
572652,25/10/2011 12:11,15805
572653,25/10/2011 12:12,15861
572654,25/10/2011 12:12,15805
572655,25/10/2011 12:20,16708
572656,25/10/2011 12:22,14607
572657,25/10/2011 12:27,15615
572658,25/10/2011 12:29,17690
572660,25/10/2011 12:30,14527
572661,25/10/2011 12:38,17193
572662,25/10/2011 12:54,15443
572663,25/10/2011 12:54,12748
572664,25/10/2011 12:56,16401
572666,25/10/2011 13:03,15134
572667,25/10/2011 13:05,15963
572668,25/10/2011 13:07,18045
572669,25/10/2011 13:10,16549
572670,25/10/2011 13:14,13685
572671,25/10/2011 13:14,13340
572672,25/10/2011 13:15,13340
572673,25/10/2011 13:16,13309
572674,25/10/2011 13:17,14173
572675,25/10/2011 13:20,17917
572676,25/10/2011 13:30,16258
572677,25/10/2011 13:46,17596
572678,25/10/2011 13:46,13182
572679,25/10/2011 13:47,17024
572681,25/10/2011 13:51,13510
572682,25/10/2011 13:52,17928
572683,25/10/2011 13:53,15158
572688,25/10/2011 14:09,13028
572695,25/10/2011 14:23,12610
572696,25/10/2011 14:23,17857
572703,25/10/2011 14:35,16110
572718,25/10/2011 14:56,15656
572719,25/10/2011 15:03,13871
572720,25/10/2011 15:04,13978
572721,25/10/2011 15:07,16201
572726,25/10/2011 15:19,16056
572732,25/10/2011 15:21,18079
572733,25/10/2011 15:27,18079
572734,25/10/2011 15:34,13694
572735,25/10/2011 15:36,15630
572737,25/10/2011 15:39,13384
572738,25/10/2011 15:39,14234
572741,25/10/2011 15:47,14341
572742,25/10/2011 15:48,14341
572743,25/10/2011 16:13,14482
572744,25/10/2011 16:14,14085
572745,25/10/2011 16:20,14085
572746,25/10/2011 16:30,13263
572751,25/10/2011 17:21,17449
572752,25/10/2011 17:22,17449
572753,25/10/2011 17:29,15856
572755,25/10/2011 17:31,13601
572756,25/10/2011 17:32,15482
572760,26/10/2011 08:30,16225
572762,26/10/2011 09:50,15240
572763,26/10/2011 09:54,12812
572764,26/10/2011 09:58,15110
572765,26/10/2011 10:02,16013
572766,26/10/2011 10:03,16013
572767,26/10/2011 10:11,17865
572768,26/10/2011 10:13,17865
572769,26/10/2011 10:15,14051
572770,26/10/2011 10:16,12371
572771,26/10/2011 10:24,16173
572772,26/10/2011 10:29,17511
572773,26/10/2011 10:30,17511
572774,26/10/2011 10:33,16966
572775,26/10/2011 10:43,13126
572792,26/10/2011 10:51,15516
572810,26/10/2011 11:08,13644
572811,26/10/2011 11:14,16071
572812,26/10/2011 11:19,15089
572830,26/10/2011 11:36,16208
572832,26/10/2011 11:40,16454
572833,26/10/2011 11:41,12748
572834,26/10/2011 11:46,12748
572835,26/10/2011 11:49,17428
572836,26/10/2011 11:51,15568
572837,26/10/2011 12:01,14754
572838,26/10/2011 12:03,14539
572843,26/10/2011 12:06,14315
572845,26/10/2011 12:11,16013
572846,26/10/2011 12:14,14550
572847,26/10/2011 12:15,14606
572848,26/10/2011 12:19,16188
572851,26/10/2011 12:22,16013
572852,26/10/2011 12:24,12879
572853,26/10/2011 12:28,17712
572854,26/10/2011 12:28,14096
572856,26/10/2011 12:28,18118
572857,26/10/2011 12:31,16701
572858,26/10/2011 12:36,13571
572859,26/10/2011 12:39,16418
572860,26/10/2011 12:42,17470
572861,26/10/2011 12:46,14102
572862,26/10/2011 12:48,16750
572863,26/10/2011 12:53,17841
572865,26/10/2011 13:01,17841
572866,26/10/2011 13:07,15005
572867,26/10/2011 13:19,14598
572868,26/10/2011 13:20,17564
572869,26/10/2011 13:21,12798
572870,26/10/2011 13:22,13408
572871,26/10/2011 13:24,13408
572872,26/10/2011 13:27,15320
572873,26/10/2011 13:27,12820
572874,26/10/2011 13:28,13408
572875,26/10/2011 13:31,17706
572876,26/10/2011 13:31,17109
572877,26/10/2011 13:31,17706
572878,26/10/2011 13:34,16029
572879,26/10/2011 13:34,13408
572880,26/10/2011 13:35,16415
572881,26/10/2011 13:36,12748
572882,26/10/2011 13:36,18226
572884,26/10/2011 13:44,13924
572885,26/10/2011 13:45,15311
572886,26/10/2011 13:46,12448
572887,26/10/2011 13:47,12362
572888,26/10/2011 13:47,13694
572889,26/10/2011 13:56,12748
572892,26/10/2011 14:20,17017
572893,26/10/2011 14:36,18059
572894,26/10/2011 14:39,12569
572895,26/10/2011 14:39,12569
572896,26/10/2011 14:41,12456
572899,26/10/2011 14:50,13435
572900,26/10/2011 14:52,13107
572901,26/10/2011 14:54,16332
572902,26/10/2011 15:01,14866
572903,26/10/2011 15:17,17974
572904,26/10/2011 15:31,17175
572905,26/10/2011 15:39,14690
572906,26/10/2011 15:43,17557
572907,26/10/2011 15:44,12827
572908,26/10/2011 15:47,15835
572909,26/10/2011 15:48,15821
572910,26/10/2011 15:58,15990
572911,26/10/2011 16:03,16345
572912,26/10/2011 16:07,16915
572913,26/10/2011 16:21,15993
572914,26/10/2011 16:25,12948
572918,26/10/2011 16:43,14379
572921,26/10/2011 16:57,15993
572922,26/10/2011 17:00,17895
572923,27/10/2011 08:35,15948
572924,27/10/2011 08:56,13416
572925,27/10/2011 09:18,12523
572926,27/10/2011 09:23,15659
572928,27/10/2011 09:27,14623
572929,27/10/2011 09:36,16626
572930,27/10/2011 10:01,17613
572931,27/10/2011 10:02,17613
572932,27/10/2011 10:14,15791
572933,27/10/2011 10:15,13458
572934,27/10/2011 10:18,12610
572935,27/10/2011 10:26,14189
572946,27/10/2011 10:36,13988
572960,27/10/2011 10:40,18154
572964,27/10/2011 10:41,12630
572969,27/10/2011 10:46,13363
572986,27/10/2011 10:51,12681
572990,27/10/2011 10:54,18276
572992,27/10/2011 10:57,12681
572994,27/10/2011 11:10,17684
572997,27/10/2011 11:24,17878
572998,27/10/2011 11:42,14560
572999,27/10/2011 11:47,14560
573000,27/10/2011 11:55,14752
573001,27/10/2011 12:08,12841
573002,27/10/2011 12:09,14646
573003,27/10/2011 12:11,14646
573004,27/10/2011 12:12,14646
573005,27/10/2011 12:13,17414
573006,27/10/2011 12:16,16232
573007,27/10/2011 12:22,16009
573008,27/10/2011 12:26,12901
573019,27/10/2011 12:33,15145
573020,27/10/2011 12:37,14842
573022,27/10/2011 12:42,16011
573023,27/10/2011 12:53,13882
573026,27/10/2011 13:25,17459
573027,27/10/2011 13:26,18225
573028,27/10/2011 13:29,16847
573029,27/10/2011 13:33,14971
573032,27/10/2011 13:36,18211
573033,27/10/2011 13:41,14099
573035,27/10/2011 13:43,12433
573036,27/10/2011 13:44,12437
573038,27/10/2011 13:48,17545
573066,27/10/2011 13:53,16026
573068,27/10/2011 13:56,17545
573069,27/10/2011 13:58,18077
573070,27/10/2011 13:59,13263
573074,27/10/2011 14:03,16265
573075,27/10/2011 14:04,17545
573076,27/10/2011 14:05,13488
573077,27/10/2011 14:13,12536
573078,27/10/2011 14:13,12839
573080,27/10/2011 14:20,12536
573082,27/10/2011 14:21,17173
573083,27/10/2011 14:22,13735
573085,27/10/2011 14:27,14441
573093,27/10/2011 14:38,18283
573094,27/10/2011 14:39,15707
573095,27/10/2011 14:40,14239
573096,27/10/2011 14:40,14004
573100,27/10/2011 14:49,17528
573102,27/10/2011 14:52,13266
573103,27/10/2011 14:56,16513
573104,27/10/2011 14:59,17652
573106,27/10/2011 15:05,12626
573108,27/10/2011 15:09,12430
573109,27/10/2011 15:19,15144
573110,27/10/2011 15:24,17677
573111,27/10/2011 15:25,17677
573112,27/10/2011 15:33,16416
573113,27/10/2011 15:36,18261
573116,27/10/2011 15:49,14525
573117,27/10/2011 16:11,16688
573119,27/10/2011 16:21,15498
573121,27/10/2011 16:22,15498
573122,27/10/2011 16:23,14357
573123,27/10/2011 16:23,13654
573124,27/10/2011 16:24,13654
573125,27/10/2011 16:31,16855
573126,27/10/2011 16:32,15738
573128,27/10/2011 16:34,13538
573129,27/10/2011 16:35,13147
573130,27/10/2011 16:41,13969
573131,27/10/2011 16:44,15622
573132,27/10/2011 16:55,15189
573133,27/10/2011 16:58,15288
573134,27/10/2011 16:59,12952
573135,27/10/2011 17:00,12952
573136,27/10/2011 17:00,12709
573138,27/10/2011 17:22,15023
573139,27/10/2011 17:29,14716
573140,27/10/2011 17:34,15955
573141,27/10/2011 17:35,16680
573142,27/10/2011 17:48,18035
573143,27/10/2011 17:56,13098
573144,27/10/2011 17:57,18035
573145,27/10/2011 18:02,18219
573146,27/10/2011 18:10,16422
573149,27/10/2011 19:56,16438
573150,27/10/2011 20:07,15014
573151,27/10/2011 20:09,17602
573152,27/10/2011 20:16,17530
573153,28/10/2011 07:39,12678
573155,28/10/2011 08:34,13632
573156,28/10/2011 08:52,16656
573157,28/10/2011 08:53,17669
573158,28/10/2011 08:56,14738
573159,28/10/2011 08:58,16648
573160,28/10/2011 08:58,14359
573161,28/10/2011 09:00,17736
573162,28/10/2011 09:01,15611
573163,28/10/2011 09:06,16843
573164,28/10/2011 09:06,13993
573165,28/10/2011 09:12,16164
573166,28/10/2011 09:15,13089
573167,28/10/2011 09:29,18287
573168,28/10/2011 09:39,13798
573171,28/10/2011 10:00,14218
573173,28/10/2011 10:10,12362
573175,28/10/2011 10:27,15096
573178,28/10/2011 10:45,14412
573179,28/10/2011 10:56,13199
573182,28/10/2011 11:09,14232
573183,28/10/2011 11:33,15028
573184,28/10/2011 11:33,14110
573185,28/10/2011 11:34,17730
573195,28/10/2011 11:40,12432
573196,28/10/2011 11:41,15028
573200,28/10/2011 11:43,12432
573230,28/10/2011 11:55,13199
573231,28/10/2011 11:56,15267
573245,28/10/2011 12:08,17841
573248,28/10/2011 12:09,14498
573261,28/10/2011 12:32,17949
573262,28/10/2011 12:33,16851
573263,28/10/2011 12:34,13694
573264,28/10/2011 12:36,14415
573265,28/10/2011 12:39,16150
573266,28/10/2011 12:40,15290
573269,28/10/2011 13:00,16764
573270,28/10/2011 13:00,17418
573272,28/10/2011 13:02,13102
573273,28/10/2011 13:04,12678
573275,28/10/2011 13:12,15311
573276,28/10/2011 13:14,13985
573277,28/10/2011 13:18,14606
573278,28/10/2011 13:19,16102
573279,28/10/2011 13:22,16107
573280,28/10/2011 13:42,14221
573281,28/10/2011 13:51,12895
573282,28/10/2011 13:55,18030
573284,28/10/2011 14:27,13812
573285,28/10/2011 14:38,17611
573287,28/10/2011 14:42,14194
573288,28/10/2011 14:42,14194
573289,28/10/2011 14:44,12705
573291,28/10/2011 14:51,16554
573292,28/10/2011 15:10,14416
573294,28/10/2011 15:32,14397
573295,28/10/2011 15:54,14440
573300,28/10/2011 16:10,16049
573305,28/10/2011 16:13,17837
573309,28/10/2011 16:37,17272
573311,28/10/2011 16:45,14071
573314,28/10/2011 17:26,16987
573315,28/10/2011 17:27,17839
573316,28/10/2011 18:07,12657
573319,30/10/2011 10:18,17651
573320,30/10/2011 10:29,15513
573322,30/10/2011 10:44,15769
573323,30/10/2011 10:54,15708
573324,30/10/2011 10:56,16235
573325,30/10/2011 10:58,15370
573326,30/10/2011 11:08,15298
573327,30/10/2011 11:09,15298
573328,30/10/2011 11:09,16601
573329,30/10/2011 11:19,14810
573330,30/10/2011 11:22,16923
573331,30/10/2011 11:25,15860
573332,30/10/2011 11:28,15059
573333,30/10/2011 11:34,12483
573334,30/10/2011 11:35,12912
573335,30/10/2011 11:35,15059
573336,30/10/2011 11:37,17372
573337,30/10/2011 11:42,17018
573338,30/10/2011 11:47,14546
573339,30/10/2011 11:49,13278
573340,30/10/2011 11:55,14159
573341,30/10/2011 11:55,16949
573342,30/10/2011 11:56,14582
573343,30/10/2011 11:59,13566
573344,30/10/2011 12:07,14179
573345,30/10/2011 12:14,17609
573346,30/10/2011 12:18,17255
573347,30/10/2011 12:26,13137
573348,30/10/2011 12:27,14487
573349,30/10/2011 12:28,17609
573350,30/10/2011 12:32,17725
573351,30/10/2011 12:34,13524
573352,30/10/2011 12:35,14077
573353,30/10/2011 12:39,16115
573354,30/10/2011 12:42,14040
573355,30/10/2011 12:43,15865
573356,30/10/2011 12:43,15251
573357,30/10/2011 12:45,15251
573358,30/10/2011 12:46,17213
573359,30/10/2011 12:48,14178
573360,30/10/2011 12:51,15748
573361,30/10/2011 12:53,14456
573362,30/10/2011 13:06,12597
573363,30/10/2011 13:06,16079
573364,30/10/2011 13:09,14710
573365,30/10/2011 13:13,12584
573366,30/10/2011 13:17,16361
573367,30/10/2011 13:17,16145
573368,30/10/2011 13:18,14507
573369,30/10/2011 13:19,16049
573370,30/10/2011 13:30,16626
573371,30/10/2011 13:34,13113
573372,30/10/2011 13:36,12971
573373,30/10/2011 13:37,14684
573374,30/10/2011 13:39,14755
573375,30/10/2011 13:42,15521
573376,30/10/2011 13:50,13617
